Dest_Id,Pincode,Name,State_
,191008,SRINAGAR -JK,JAMMU AND  KASHMIR
,191009,SRINAGAR -JK,JAMMU AND  KASHMIR
,191010,SRINAGAR -JK,JAMMU AND  KASHMIR
,191011,SRINAGAR -JK,JAMMU AND  KASHMIR
,191012,SRINAGAR -JK,JAMMU AND  KASHMIR
,191013,SRINAGAR -JK,JAMMU AND  KASHMIR
,191014,SRINAGAR -JK,JAMMU AND  KASHMIR
,191015,SRINAGAR -JK,JAMMU AND  KASHMIR
,191016,SRINAGAR -JK,JAMMU AND  KASHMIR
,191017,SRINAGAR -JK,JAMMU AND  KASHMIR
,191101,SRINAGAR -JK,PUNJAB
,191111,SRINAGAR -JK,JAMMU AND  KASHMIR
,192101,ANANTNAG,JAMMU AND  KASHMIR
,192121,SRINAGAR -JK,JAMMU AND  KASHMIR
,192122,SRINAGAR -JK,JAMMU AND  KASHMIR
,192301,JAMMU,JAMMU AND  KASHMIR
,192303,SRINAGAR -JK,JAMMU AND  KASHMIR
,193101,BARAMULLA,JAMMU AND  KASHMIR
,193102,BARAMULLA,JAMMU AND  KASHMIR
,193103,BARAMULLA,JAMMU AND  KASHMIR
,193121,BARAMULLA,JAMMU AND  KASHMIR
,193201,BARAMULLA,JAMMU AND  KASHMIR
,193222,SRINAGAR -JK,JAMMU AND  KASHMIR
,193223,SRINAGAR -JK,JAMMU AND  KASHMIR
,193224,SRINAGAR -JK,JAMMU AND  KASHMIR
,193401,SRINAGAR -JK,JAMMU AND  KASHMIR
,193501,SRINAGAR -JK,JAMMU AND  KASHMIR
,193502,SRINAGAR -JK,JAMMU AND  KASHMIR
,193504,SRINAGAR -JK,JAMMU AND  KASHMIR
,194101,LEH - LADHAKH,JAMMU AND  KASHMIR
,200742,DIBAI,UTTAR PRADESH
,201001,GHAZIABAD,UTTAR PRADESH
,201002,GHAZIABAD,UTTAR PRADESH
,201003,GHAZIABAD,UTTAR PRADESH
,201004,SAHIBABAD,UTTAR PRADESH
,201005,SAHIBABAD,UTTAR PRADESH
,201006,GHAZIABAD,UTTAR PRADESH
,201007,SAHIBABAD,UTTAR PRADESH
,201008,GHAZIABAD,UTTAR PRADESH
,201009,GHAZIABAD,UTTAR PRADESH
,201010,SAHIBABAD,UTTAR PRADESH
,201011,GHAZIABAD,UTTAR PRADESH
,201012,VAISHALI (UP),UTTAR PRADESH
,201013,SAHIBABAD,UTTAR PRADESH
,201014,GHAZIABAD,UTTAR PRADESH
,201044,KOTA,RAJASTHAN
,201101,KHEKRA,UTTAR PRADESH
,201102,GHAZIABAD,UTTAR PRADESH
,201201,GHAZIABAD,UTTAR PRADESH
,201204,MODINAGAR,UTTAR PRADESH
,201206,GHAZIABAD,UTTAR PRADESH
,201301,NOIDA,UTTAR PRADESH
,201302,MURADNAGAR,UTTAR PRADESH
,201303,NOIDA,UTTAR PRADESH
,201304,NOIDA,UTTAR PRADESH
,201305,NOIDA,UTTAR PRADESH
,201306,NOIDA,UTTAR PRADESH
,201307,NOIDA,UTTAR PRADESH
,201308,NOIDA,UTTAR PRADESH
,201309,NOIDA,UTTAR PRADESH
,201310,NOIDA,UTTAR PRADESH
,201313,GHAZIABAD,UTTAR PRADESH
,202001,ALIGARH,UTTAR PRADESH
,202002,ALIGARH,UTTAR PRADESH
,202122,ALIGARH,UTTAR PRADESH
,202123,IGLAS,UTTAR PRADESH
,202124,IGLAS,UTTAR PRADESH
,202125,ALIGARH,UTTAR PRADESH
,202130,ALIGARH,UTTAR PRADESH
,202131,ALIGARH,UTTAR PRADESH
,202136,ALIGARH,UTTAR PRADESH
,202138,IGLAS,UTTAR PRADESH
,202141,ALIGARH,UTTAR PRADESH
,202145,IGLAS,UTTAR PRADESH
,202155,IGLAS,UTTAR PRADESH
,202170,ALIGARH,UTTAR PRADESH
,202280,ALIGARH,UTTAR PRADESH
,202389,BULANDSHAHAR,UTTAR PRADESH
,202390,JAHANGIRABAD,UTTAR PRADESH
,202391,JAHANGIRABAD,UTTAR PRADESH
,202393,DIBAI,UTTAR PRADESH
,202394,JAHANGIRABAD,UTTAR PRADESH
,202396,KHURJA,UTTAR PRADESH
,202411,MORADABAD,UTTAR PRADESH
,202412,MORADABAD,UTTAR PRADESH
,202601,NAWABGANJ,UTTAR PRADESH
,202720,KANNAUJ,UTTAR PRADESH
,202721,KANNAUJ,UTTAR PRADESH
,202722,KANNAUJ,UTTAR PRADESH
,202723,KANNAUJ,UTTAR PRADESH
,202724,KANNAUJ,UTTAR PRADESH
,203001,BULANDSHAHAR,UTTAR PRADESH
,203131,BULANDSHAHAR,UTTAR PRADESH
,203132,KHURJA,UTTAR PRADESH
,203133,GHAZIABAD,UTTAR PRADESH
,203135,KHURJA,UTTAR PRADESH
,203141,KHURJA,UTTAR PRADESH
,203205,BULANDSHAHAR,UTTAR PRADESH
,203207,GHAZIABAD,UTTAR PRADESH
,203390,GHAZIABAD,UTTAR PRADESH
,203391,GHAZIABAD,UTTAR PRADESH
,203392,GHAZIABAD,UTTAR PRADESH
,203393,GHAZIABAD,UTTAR PRADESH
,203394,GHAZIABAD,UTTAR PRADESH
,203408,GHAZIABAD,UTTAR PRADESH
,203412,BULANDSHAHAR,UTTAR PRADESH
,204001,GHAZIABAD,UTTAR PRADESH
,204101,HATHRAS,UTTAR PRADESH
,204212,ALIGARH,UTTAR PRADESH
,204213,IGLAS,UTTAR PRADESH
,204214,ALIGARH,UTTAR PRADESH
,204215,ETAH,UTTAR PRADESH
,204216,HATHRAS,UTTAR PRADESH
,205001,ETAH,UTTAR PRADESH
,205120,MAINPURI,UTTAR PRADESH
,205121,MAINPURI,UTTAR PRADESH
,205122,SHIKOHABAD,UTTAR PRADESH
,205125,SHIKOHABAD,UTTAR PRADESH
,205128,SHIKOHABAD,UTTAR PRADESH
,205130,SHIKOHABAD,UTTAR PRADESH
,205135,SHIKOHABAD,UTTAR PRADESH
,205137,SHIKOHABAD,UTTAR PRADESH
,205139,SHIKOHABAD,UTTAR PRADESH
,205141,SHIKOHABAD,UTTAR PRADESH
,205145,SHIKOHABAD,UTTAR PRADESH
,205147,SHIKOHABAD,UTTAR PRADESH
,205151,SHIKOHABAD,UTTAR PRADESH
,205262,MAINPURI,UTTAR PRADESH
,205263,SHIKOHABAD,UTTAR PRADESH
,205264,MAINPURI,UTTAR PRADESH
,205265,MAINPURI,UTTAR PRADESH
,205266,MAINPURI,UTTAR PRADESH
,205267,MAINPURI,UTTAR PRADESH
,205268,MAINPURI,UTTAR PRADESH
,205301,MAINPURI,UTTAR PRADESH
,205725,MAINPURI,UTTAR PRADESH
,206001,ETAWAH,UTTAR PRADESH
,206016,LUCKNOW,UTTAR PRADESH
,206122,KANPUR,UTTAR PRADESH
,206241,DIBIYAPUR,UTTAR PRADESH
,206242,FIROZABAD,UTTAR PRADESH
,206244,KANPUR,UTTAR PRADESH
,206247,DIBIYAPUR,UTTAR PRADESH
,206261,ETAWAH,UTTAR PRADESH
,206301,ETAWAH,UTTAR PRADESH
,206302,ETAH,UTTAR PRADESH
,206303,MAINPURI,UTTAR PRADESH
,206308,MAINPURI,UTTAR PRADESH
,206451,KANNAUJ,UTTAR PRADESH
,207001,ETAH,UTTAR PRADESH
,207121,ETAH,UTTAR PRADESH
,207122,ETAH,UTTAR PRADESH
,207123,KASGANJ,UTTAR PRADESH
,207125,ETAH,UTTAR PRADESH
,207241,ETAH,UTTAR PRADESH
,207242,ETAH,UTTAR PRADESH
,207244,ETAH,UTTAR PRADESH
,207245,ETAH,UTTAR PRADESH
,207302,AGRA,UTTAR PRADESH
,207402,ETAH,UTTAR PRADESH
,207403,ETAH,UTTAR PRADESH
,207502,KANPUR,UTTAR PRADESH
,208001,KANPUR,UTTAR PRADESH
,208002,KANPUR,UTTAR PRADESH
,208003,KANPUR,UTTAR PRADESH
,208004,KANPUR,UTTAR PRADESH
,208005,KANPUR,UTTAR PRADESH
,208006,KANPUR,UTTAR PRADESH
,208007,KANPUR,UTTAR PRADESH
,208008,KANPUR,UTTAR PRADESH
,208009,KANPUR,UTTAR PRADESH
,208010,KANPUR,UTTAR PRADESH
,208011,KANPUR,UTTAR PRADESH
,208012,KANPUR,UTTAR PRADESH
,208013,KANPUR,UTTAR PRADESH
,208014,KANPUR,UTTAR PRADESH
,208015,KANPUR,UTTAR PRADESH
,208016,KANPUR,UTTAR PRADESH
,208017,KANPUR,UTTAR PRADESH
,208018,KANPUR,UTTAR PRADESH
,208019,KANPUR,UTTAR PRADESH
,208020,KANPUR,UTTAR PRADESH
,208021,KANPUR,UTTAR PRADESH
,208022,KANPUR,UTTAR PRADESH
,208023,KANPUR,UTTAR PRADESH
,208024,KANPUR,UTTAR PRADESH
,208025,KANPUR,UTTAR PRADESH
,208026,KANPUR,UTTAR PRADESH
,208027,KANPUR,UTTAR PRADESH
,209101,KANPUR,UTTAR PRADESH
,209205,KANPUR,UTTAR PRADESH
,209206,KANPUR,UTTAR PRADESH
,209217,KANPUR,UTTAR PRADESH
,209302,KANPUR,UTTAR PRADESH
,209306,KANPUR,UTTAR PRADESH
,209311,KANPUR,UTTAR PRADESH
,209601,KANNAUJ,UTTAR PRADESH
,209625,FARRUKHABAD,UTTAR PRADESH
,209701,HAMIRPUR (UP),HIMACHAL PRADESH
,209721,KANNAUJ,UTTAR PRADESH
,209722,JHANSI,UTTAR PRADESH
,209725,KANNAUJ,UTTAR PRADESH
,209726,KANNAUJ,UTTAR PRADESH
,209727,KANNAUJ,UTTAR PRADESH
,209728,KANNAUJ,UTTAR PRADESH
,209732,KANNAUJ,UTTAR PRADESH
,209801,UNNAO,UTTAR PRADESH
,209831,KANPUR,UTTAR PRADESH
,209861,KANPUR,UTTAR PRADESH
,210001,BANDA,UTTAR PRADESH
,210100,VAISHALI (UP),UTTAR PRADESH
,210105,VAISHALI (UP),UTTAR PRADESH
,210126,GAZIPUR,UTTAR PRADESH
,210201,BANDA,UTTAR PRADESH
,210205,KANPUR,UTTAR PRADESH
,210206,BANDA,UTTAR PRADESH
,210301,HAMIRPUR (HP),UTTAR PRADESH
,210427,MAHOBA,UTTAR PRADESH
,210431,KANPUR,UTTAR PRADESH
,210502,HAMIRPUR (UP),HIMACHAL PRADESH
,210801,KANPUR,UTTAR PRADESH
,211001,ALLAHABAD,UTTAR PRADESH
,211002,ALLAHABAD,UTTAR PRADESH
,211003,ALLAHABAD,UTTAR PRADESH
,211004,ALLAHABAD,UTTAR PRADESH
,211005,ALLAHABAD,UTTAR PRADESH
,211006,ALLAHABAD,UTTAR PRADESH
,211007,ALLAHABAD,UTTAR PRADESH
,211008,ALLAHABAD,UTTAR PRADESH
,211009,ALLAHABAD,UTTAR PRADESH
,211010,ALLAHABAD,UTTAR PRADESH
,211011,ALLAHABAD,UTTAR PRADESH
,211012,ALLAHABAD,UTTAR PRADESH
,211013,ALLAHABAD,UTTAR PRADESH
,211014,ALLAHABAD,UTTAR PRADESH
,211015,ALLAHABAD,UTTAR PRADESH
,211016,ALLAHABAD,UTTAR PRADESH
,211017,ALLAHABAD,UTTAR PRADESH
,211018,ALLAHABAD,UTTAR PRADESH
,211019,ALLAHABAD,UTTAR PRADESH
,212107,ALLAHABAD,UTTAR PRADESH
,212207,ALLAHABAD,UTTAR PRADESH
,212402,ALLAHABAD,UTTAR PRADESH
,212404,ALLAHABAD,UTTAR PRADESH
,212601,FATEHPUR,UTTAR PRADESH
,212635,KANPUR,UTTAR PRADESH
,212655,FATEHPUR,UTTAR PRADESH
,212659,FATEHPUR,UTTAR PRADESH
,220016,LUCKNOW,UTTAR PRADESH
,221001,VARANASI,UTTAR PRADESH
,221002,VARANASI,UTTAR PRADESH
,221003,VARANASI,UTTAR PRADESH
,221004,VARANASI,UTTAR PRADESH
,221005,VARANASI,UTTAR PRADESH
,221006,VARANASI,UTTAR PRADESH
,221007,VARANASI,UTTAR PRADESH
,221008,VARANASI,UTTAR PRADESH
,221009,VARANASI,UTTAR PRADESH
,221010,VARANASI,UTTAR PRADESH
,221011,VARANASI,UTTAR PRADESH
,221102,VARANASI,UTTAR PRADESH
,221104,VARANASI,UTTAR PRADESH
,221107,VARANASI,UTTAR PRADESH
,221108,VARANASI,UTTAR PRADESH
,221110,CHANDOULI,UTTAR PRADESH
,221301,VARANASI,UTTAR PRADESH
,221302,VARANASI,UTTAR PRADESH
,221303,BHADOHI,UTTAR PRADESH
,221306,BHADOHI,UTTAR PRADESH
,221311,VARANASI,UTTAR PRADESH
,221401,BHADOHI,UTTAR PRADESH
,221503,ALLAHABAD,UTTAR PRADESH
,221504,ALLAHABAD,UTTAR PRADESH
,221603,MAU,UTTAR PRADESH
,221712,VARANASI,UTTAR PRADESH
,221713,BALLIA,UTTAR PRADESH
,221715,BALLIA,UTTAR PRADESH
,222001,JOUNPUR,UTTAR PRADESH
,222002,JAUNPUR,UTTAR PRADESH
,222143,JAUNPUR,UTTAR PRADESH
,222202,JAUNPUR,UTTAR PRADESH
,223101,JAUNPUR,UTTAR PRADESH
,224001,FAIZABAD,UTTAR PRADESH
,224120,FAIZABAD,UTTAR PRADESH
,224121,FAIZABAD,UTTAR PRADESH
,224123,FAIZABAD,UTTAR PRADESH
,224190,TANDA(UP),UTTAR PRADESH
,224201,FAIZABAD,UTTAR PRADESH
,224409,LUCKNOW,UTTAR PRADESH
,225001,BARABANKI,UTTAR PRADESH
,225002,BARABANKI,UTTAR PRADESH
,225003,BARABANKI,UTTAR PRADESH
,225016,BARABANKI,UTTAR PRADESH
,225123,LUCKNOW,UTTAR PRADESH
,225401,BARABANKI,UTTAR PRADESH
,225414,BARABANKI,UTTAR PRADESH
,226001,LUCKNOW,UTTAR PRADESH
,226002,LUCKNOW,UTTAR PRADESH
,226003,LUCKNOW,UTTAR PRADESH
,226004,LUCKNOW,UTTAR PRADESH
,226005,LUCKNOW,UTTAR PRADESH
,226006,LUCKNOW,UTTAR PRADESH
,226007,LUCKNOW,UTTAR PRADESH
,226008,LUCKNOW,UTTAR PRADESH
,226009,LUCKNOW,UTTAR PRADESH
,226010,LAKKIREDDYPALLI,UTTAR PRADESH
,226011,LUCKNOW,UTTAR PRADESH
,226012,LUCKNOW,UTTAR PRADESH
,226013,LUCKNOW,UTTAR PRADESH
,226014,LUCKNOW,UTTAR PRADESH
,226016,LUCKNOW,UTTAR PRADESH
,226017,LUCKNOW,UTTAR PRADESH
,226018,LUCKNOW,UTTAR PRADESH
,226019,LUCKNOW,UTTAR PRADESH
,226020,LUCKNOW,UTTAR PRADESH
,226021,LUCKNOW,UTTAR PRADESH
,226022,LUCKNOW,UTTAR PRADESH
,226023,LUCKNOW,UTTAR PRADESH
,226024,LUCKNOW,UTTAR PRADESH
,226025,LUCKNOW,UTTAR PRADESH
,226301,LUCKNOW,UTTAR PRADESH
,226401,LUCKNOW,UTTAR PRADESH
,227015,LUCKNOW,UTTAR PRADESH
,227105,LUCKNOW,UTTAR PRADESH
,227107,LUCKNOW,UTTAR PRADESH
,227305,LUCKNOW,UTTAR PRADESH
,227405,LUCKNOW,UTTAR PRADESH
,227409,AMETHI,UTTAR PRADESH
,227412,AMETHI,UTTAR PRADESH
,227809,AMETHI,UTTAR PRADESH
,227813,AMETHI,UTTAR PRADESH
,227817,AMETHI,UTTAR PRADESH
,228001,SULTANPUR,UTTAR PRADESH
,228118,SULTANPUR,UTTAR PRADESH
,229001,RAIBARELI,UTTAR PRADESH
,229002,RAIBARELI,UTTAR PRADESH
,229003,RAIBARELI,UTTAR PRADESH
,229010,RAIBARELI,UTTAR PRADESH
,229127,RAIBARELI,UTTAR PRADESH
,229206,RAIBARELI,UTTAR PRADESH
,229302,RAIBARELI,UTTAR PRADESH
,229304,RAIBARELI,UTTAR PRADESH
,229406,RAIBARELI,UTTAR PRADESH
,229412,ALLAHABAD,UTTAR PRADESH
,230001,PRATAPGARH,UTTAR PRADESH
,230204,PRATAPGARH,UTTAR PRADESH
,230304,PRATAPGARH,UTTAR PRADESH
,231001,MIRZAPUR,UTTAR PRADESH
,231005,VARANASI,UTTAR PRADESH
,231205,SONBHADRA,UTTAR PRADESH
,231207,SONBHADRA,UTTAR PRADESH
,231208,SONE BHADRA,UTTAR PRADESH
,231216,SONBHADRA,UTTAR PRADESH
,231217,RENUKOOT,UTTAR PRADESH
,231218,SONBHADRA,UTTAR PRADESH
,231219,SONBHADRA,UTTAR PRADESH
,231220,SONBHADRA,UTTAR PRADESH
,231222,SONBHADRA,UTTAR PRADESH
,231223,SONBHADRA,UTTAR PRADESH
,231225,SONBHADRA,UTTAR PRADESH
,231307,MIRZAPUR,UTTAR PRADESH
,231501,MIRZAPUR,UTTAR PRADESH
,232101,MUGALSARAI,UTTAR PRADESH
,232104,MUGALSARAI,UTTAR PRADESH
,232110,VARANASI,UTTAR PRADESH
,233001,GAZIPUR,UTTAR PRADESH
,233227,GAZIPUR,UTTAR PRADESH
,233304,GAZIPUR,UTTAR PRADESH
,234005,BADAUN,UTTAR PRADESH
,241001,HARDOI,UTTAR PRADESH
,241204,LUCKNOW,UTTAR PRADESH
,242001,SHAHJAHANPUR -UP,UTTAR PRADESH
,242005,LUCKNOW,UTTAR PRADESH
,242306,SHAHJAHANPUR -UP,UTTAR PRADESH
,243001,BAREILLY,UTTAR PRADESH
,243002,BAREILLY,UTTAR PRADESH
,243003,BAREILLY,UTTAR PRADESH
,243004,BAREILLY,UTTAR PRADESH
,243005,BAREILLY,UTTAR PRADESH
,243006,BAREILLY,UTTAR PRADESH
,243122,BAREILLY,UTTAR PRADESH
,243123,BAREILLY,UTTAR PRADESH
,243201,BAREILLY,UTTAR PRADESH
,243403,BOLANGIR,ORISSA
,243406,BAREILLY,UTTAR PRADESH
,243501,BAREILLY,UTTAR PRADESH
,243503,BAREILLY,UTTAR PRADESH
,243601,BADAUN,UTTAR PRADESH
,243639,BADAUN,UTTAR PRADESH
,243722,JAHANGIRABAD,UTTAR PRADESH
,243727,JAHANGIRABAD,UTTAR PRADESH
,243751,JAHANGIRABAD,UTTAR PRADESH
,244001,MORADABAD,UTTAR PRADESH
,244002,SAMBHAL,UTTAR PRADESH
,244003,SAMBHAL,UTTAR PRADESH
,244004,RUDRAPUR,UTTARANCHAL
,244102,MORADABAD,UTTAR PRADESH
,244221,AMROHA,UTTAR PRADESH
,244231,AMROHA,UTTAR PRADESH
,244235,GAJRAULA,UTTAR PRADESH
,244241,MORADABAD,UTTAR PRADESH
,244302,MORADABAD,UTTAR PRADESH
,244303,MORADABAD,UTTAR PRADESH
,244402,MORADABAD,UTTAR PRADESH
,244412,SAMBHAL,UTTAR PRADESH
,244413,MORADABAD,UTTAR PRADESH
,244500,SAMBHAL,UTTAR PRADESH
,244501,MORADABAD,UTTAR PRADESH
,244601,MORADABAD,UTTAR PRADESH
,244711,KASHIPUR,UTTAR PRADESH
,244712,JASPUR,UTTARANCHAL
,244713,KASHIPUR,UTTARANCHAL
,244715,NAINITAL,UTTARANCHAL
,244717,UDHAM SINGH NAGAR,UTTARANCHAL
,244801,KASHIPUR,UTTARANCHAL
,244901,RAMPUR,UTTAR PRADESH
,244921,MORADABAD,UTTARANCHAL
,244922,RAMPUR,UTTAR PRADESH
,244924,RUDRAPUR,UTTARANCHAL
,245101,HAPUR,UTTAR PRADESH
,245207,GHAZIABAD,UTTAR PRADESH
,245301,GHAZIABAD,UTTAR PRADESH
,245304,HAPUR,UTTAR PRADESH
,245412,BULANDSHAHAR,UTTAR PRADESH
,246001,RISHIKESH,UTTARANCHAL
,246149,KOTDWARA,UTTARANCHAL
,246171,RISHIKESH,UTTARANCHAL
,246174,SRINAGAR - UT,UTTARANCHAL
,246401,RISHIKESH,UTTARANCHAL
,246443,RISHIKESH,UTTARANCHAL
,246700,MEERUT,UTTAR PRADESH
,246701,BIJNOR,UTTAR PRADESH
,246725,BIJNOR,UTTAR PRADESH
,246731,BIJNOR,UTTAR PRADESH
,246733,BIJNOR,UTTAR PRADESH
,246745,BIJNOR,UTTAR PRADESH
,246747,BIJNOR,UTTAR PRADESH
,246761,BIJNOR,UTTAR PRADESH
,246762,BIJNOR,UTTAR PRADESH
,246763,BIJNOR,UTTAR PRADESH
,247001,SHAHARANPUR,UTTAR PRADESH
,247111,MUZAFFARNAGAR,UTTAR PRADESH
,247121,SHAHJAHANPUR -UP,UTTAR PRADESH
,247231,SHAHARANPUR,UTTAR PRADESH
,247232,SHAHARANPUR,UTTAR PRADESH
,247239,SHAHARANPUR,UTTAR PRADESH
,247321,SHAHARANPUR,UTTAR PRADESH
,247341,SHAHARANPUR,UTTAR PRADESH
,247342,BARAUT,UTTAR PRADESH
,247402,SHAHARANPUR,UTTAR PRADESH
,247445,KHATAULI,UTTAR PRADESH
,247451,SHAHARANPUR,UTTAR PRADESH
,247452,SHAHARANPUR,UTTAR PRADESH
,247551,SHAHARANPUR,UTTAR PRADESH
,247554,DEOBAND,UTTAR PRADESH
,247656,HARDWAR,UTTARANCHAL
,247661,HARDWAR,UTTARANCHAL
,247662,SHAHARANPUR,UTTAR PRADESH
,247663,HARDWAR,UTTARANCHAL
,247664,HARDWAR,UTTARANCHAL
,247666,ROORKEE,UTTARANCHAL
,247667,HARDWAR,UTTARANCHAL
,247669,SHAHARANPUR,UTTAR PRADESH
,247772,MUZAFFARNAGAR,UTTAR PRADESH
,247774,SHAMLI,UTTAR PRADESH
,247776,SHAMLI,UTTAR PRADESH
,247777,MUZAFFARNAGAR,UTTAR PRADESH
,248001,DEHRADUN,UTTARANCHAL
,248002,DEHRADUN,UTTARANCHAL
,248003,DEHRADUN,UTTARANCHAL
,248004,DEHRADUN,UTTARANCHAL
,248005,DEHRADUN,UTTARANCHAL
,248006,DEHRADUN,UTTARANCHAL
,248007,DEHRADUN,UTTARANCHAL
,248008,DEHRADUN,UTTARANCHAL
,248009,DEHRADUN,UTTARANCHAL
,248115,DEHRADUN,UTTARANCHAL
,248123,DEHRADUN,UTTARANCHAL
,248124,DEHRADUN,UTTARANCHAL
,248125,DEHRADUN,UTTARANCHAL
,248140,DEHRADUN,UTTARANCHAL
,248142,DEHRADUN,UTTARANCHAL
,248146,DEHRADUN,UTTARANCHAL
,248160,DEHRADUN,UTTARANCHAL
,248161,DEHRADUN,UTTARANCHAL
,248179,TEHRI GARHWAL,UTTARANCHAL
,248195,DEHRADUN,UTTARANCHAL
,248197,DEHRADUN,UTTARANCHAL
,248198,DEHRADUN,UTTARANCHAL
,249001,TEHRI GARHWAL,UTTARANCHAL
,249141,BARKOT,UTTARANCHAL
,249145,GOPESHWAR,UTTARANCHAL
,249155,RISHIKESH,UTTARANCHAL
,249192,DEHRADUN,UTTARANCHAL
,249193,UTTARKASHI,UTTARANCHAL
,249201,RISHIKESH,UTTARANCHAL
,249202,RISHIKESH,UTTARANCHAL
,249401,HARDWAR,UTTARANCHAL
,249402,HARDWAR,UTTARANCHAL
,249403,HARDWAR,UTTARANCHAL
,249404,HARDWAR,UTTARANCHAL
,249405,HARDWAR,UTTARANCHAL
,249406,HARDWAR,UTTARANCHAL
,249407,HARDWAR,UTTARANCHAL
,249408,HARDWAR,UTTARANCHAL
,249409,HARDWAR,UTTARANCHAL
,249410,HARDWAR,UTTARANCHAL
,249411,HARDWAR,UTTARANCHAL
,250001,MEERUT,UTTAR PRADESH
,250002,MEERUT,UTTAR PRADESH
,250003,MEERUT,UTTAR PRADESH
,250004,MEERUT,UTTAR PRADESH
,250005,MEERUT,UTTAR PRADESH
,250006,MEERUT,UTTAR PRADESH
,250020,MEERUT,UTTAR PRADESH
,250101,SHAHARANPUR,UTTAR PRADESH
,250103,SHAHARANPUR,UTTAR PRADESH
,250342,MEERUT,UTTAR PRADESH
,250401,BARAUT,UTTAR PRADESH
,250402,MAWANA,UTTAR PRADESH
,250403,MAWANA,UTTAR PRADESH
,250404,MAWANA,UTTAR PRADESH
,250406,MEERUT,UTTAR PRADESH
,250502,MEERUT,UTTAR PRADESH
,250609,BAGHPAT,UTTAR PRADESH
,250611,BARAUT,UTTAR PRADESH
,251001,MUZAFFARNAGAR,UTTAR PRADESH
,251002,MUZAFFARNAGAR,UTTAR PRADESH
,251003,MUZAFFARNAGAR,UTTAR PRADESH
,251201,MUZAFFARNAGAR,UTTAR PRADESH
,251307,MUZAFFARNAGAR,UTTAR PRADESH
,251308,MUZAFFARNAGAR,UTTAR PRADESH
,251309,MUZAFFARNAGAR,UTTAR PRADESH
,251314,MUZAFFARNAGAR,UTTAR PRADESH
,251315,MUZAFFARNAGAR,UTTAR PRADESH
,251317,JANSATH,UTTAR PRADESH
,251318,MUZAFFARNAGAR,UTTAR PRADESH
,261001,SITAPUR,UTTAR PRADESH
,262001,PILIBHIT,UTTAR PRADESH
,262119,MADURAI,TAMIL NADU
,262122,BAREILLY,ANDHRA PRADESH
,262201,PILIBHIT,ANDHRA PRADESH
,262308,KHATIMA,UTTARANCHAL
,262309,CHAMPAWAT,UTTARANCHAL
,262310,SITARGANJ,UTTARANCHAL
,262401,UDHAM SINGH NAGAR,UTTARANCHAL
,262402,NAINITAL,UTTARANCHAL
,262404,NAINITAL,UTTARANCHAL
,262405,UDHAM SINGH NAGAR,UTTARANCHAL
,262501,PITHORAGARH,UTTARANCHAL
,262522,PITHORAGARH,UTTARANCHAL
,262523,CHAMPAWAT,UTTARANCHAL
,262545,GANGAOLIHAT,UTTARANCHAL
,262701,LAKHIMPUR,UTTAR PRADESH
,262802,LAKHIMPUR,UTTAR PRADESH
,262804,LAKHIMPUR,UTTAR PRADESH
,262902,LAKHIMPUR,UTTAR PRADESH
,263001,DHARCHULA,UTTARANCHAL
,263002,NAINITAL,UTTARANCHAL
,263126,NAINITAL,UTTARANCHAL
,263136,KATHGODAM,UTTARANCHAL
,263139,HALDWANI,UTTARANCHAL
,263140,HALDWANI,UTTARANCHAL
,263141,MORADABAD,UTTAR PRADESH
,263145,RUDRAPUR,UTTARANCHAL
,263148,UDHAM SINGH NAGAR,UTTARANCHAL
,263149,RUDRAPUR,UTTARANCHAL
,263152,RUDRAPUR,UTTARANCHAL
,263153,RUDRAPUR,UTTARANCHAL
,263160,RUDRAPUR,UTTARANCHAL
,263601,ALMORA,UTTARANCHAL
,263620,HALDWANI,UTTARANCHAL
,263635,GARUR,UTTARANCHAL
,263639,GARUR,UTTARANCHAL
,263641,ALMORA,UTTARANCHAL
,263642,BAGESHWAR,UTTARANCHAL
,263645,HALDWANI,UTTARANCHAL
,263653,ALMORA,UTTARANCHAL
,263679,GARUR,UTTARANCHAL
,263688,GARUR,UTTARANCHAL
,266005,LUCKNOW,UTTAR PRADESH
,270001,AZAMGARH,UTTAR PRADESH
,271001,GONDA,UTTAR PRADESH
,271002,GONDA,UTTAR PRADESH
,271003,GONDA,UTTAR PRADESH
,271006,KANPUR,UTTAR PRADESH
,271201,BALRAMPUR,UTTAR PRADESH
,271208,BALRAMPUR,UTTAR PRADESH
,271303,NAWABGANJ,UTTAR PRADESH
,271308,GONDA,UTTAR PRADESH
,271404,NOORPUR,HIMACHAL PRADESH
,271604,BALRAMPUR,UTTAR PRADESH
,271801,BAHARAICH,UTTAR PRADESH
,271831,SARAVASTI,UTTAR PRADESH
,272001,BASTI,UTTAR PRADESH
,272002,BASTI,UTTAR PRADESH
,272003,BASTI,UTTAR PRADESH
,272151,BASTI,UTTAR PRADESH
,272175,KHALILABAD,UTTAR PRADESH
,272207,GORAKHPUR,UTTAR PRADESH
,273001,GORAKHPUR,UTTAR PRADESH
,273002,GORAKHPUR,UTTAR PRADESH
,273003,GORAKHPUR,UTTAR PRADESH
,273004,GORAKHPUR,UTTAR PRADESH
,273005,GORAKHPUR,UTTAR PRADESH
,273006,GORAKHPUR,UTTAR PRADESH
,273007,GORAKHPUR,UTTAR PRADESH
,273008,GORAKHPUR,UTTAR PRADESH
,273009,GORAKHPUR,UTTAR PRADESH
